http://purl.obolibrary.org/obo/NCI#_C12478 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70774 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12584 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C568 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13103 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13166 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/UWDA_59788 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_72215 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33160 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_71454 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_30319 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_55110 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C25225 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12508 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12262 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32392 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12948 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C17491 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12328 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C34021 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C32770 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C62432 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_76497 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_76541 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C38662 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12427 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33010 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33073 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12805 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_14334 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C49241 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C14070 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12731 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C52552 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C16448 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C778 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_16018 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C32657 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12904 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_76527 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12347 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C25622 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12724 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12787 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12725 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32235 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32298 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C22722 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C12717 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70896 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32334 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C49326 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C52799 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32712 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C62356 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12464 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13226 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12465 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C2286 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_46616 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C49319 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12391 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12743 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_9602 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C34216 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13325 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C53146 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_74605 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_14471 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13071 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12556 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13318 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C2315 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12557 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12314 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C33889 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12377 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C34070 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33932 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33269 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12420 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/UWDA_71874 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13002 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32991 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12307 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12681 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12928 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12308 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C66153 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12854 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12234 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13164 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12674 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33739 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12667 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12710 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_75572 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C32221 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_7490 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12594 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33038 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_14919 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_51227 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33790 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12693 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32761 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32141 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/UWDA_15713 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C812 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_55112 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32197 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32306 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32680 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12679 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C33508 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_4749 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C49052 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12499 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32127 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12437 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13304 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted
http://purl.obolibrary.org/obo/UWDA_76786 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12257 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33769 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70930 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12363 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32054 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C49757 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C17219 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32226 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13051 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32666 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33428 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12290 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33868 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32047 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12797 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12840 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_71611 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13044 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12220 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33732 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70850 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32971 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70916 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12907 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C16861 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33725 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32901 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33788 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70909 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_17633 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C16748 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33718 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70899 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12752 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33267 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33024 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32200 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13000 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_55414 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13261 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12746 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12503 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_4742 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33384 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C53075 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13360 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13074 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12999 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C52758 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32113 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12423 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C33935 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_63812 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C27958 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12416 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12856 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C64193 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12299 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12900 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C16642 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12409 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12849 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32268 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/UWDA_76515 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33161 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C60642 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed
http://purl.obolibrary.org/obo/NCI#_C12713 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12776 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_71653 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_66643 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C33326 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32899 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_76435 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_71646 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C32943 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12695 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C616 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12696 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13277 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/UWDA_59502 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C33003 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32199 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32242 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13197 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C25399 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12373 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C12439 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32236 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32056 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C12718 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12472 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33301 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_13423 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C32540 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C49594 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12292 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12670 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70926 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12799 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13046 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_70852 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12285 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C33529 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32705 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C25355 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33727 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13351 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32346 0 CLASS_CHANGE DETAILS:  Modified Superclass changed Added
http://purl.obolibrary.org/obo/NCI#_C12656 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33548 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_12846 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32959 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C26413 0 CLASS_CHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C33826 1 CLASS_NOCHANGE DETAILS:  Modified Deleted
http://purl.obolibrary.org/obo/NCI#_C566 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33581 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12755 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C73468 1 CLASS_NOCHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C13337 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12748 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Added
http://purl.obolibrary.org/obo/NCI#_C32192 1 CLASS_NOCHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C36287 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12612 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32742 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C63705 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C13190 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33504 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C61122 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_71446 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/NCI#_C13256 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12432 0 CLASS_CHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32123 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C61563 0 CLASS_CHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_55101 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C32735 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/UWDA_15621 0 CLASS_CHANGE DETAILS:  Modified Superclass changed
http://purl.obolibrary.org/obo/UWDA_15398 0 CLASS_CHANGE DETAILS:  Modified Deleted Added
http://purl.obolibrary.org/obo/NCI#_C12711 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C17897 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12425 1 CLASS_NOCHANGE DETAILS:  Modified Annotation Changed Deleted Added
http://purl.obolibrary.org/obo/NCI#_C32042 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C33244 1 CLASS_NOCHANGE DETAILS:  Modified Added
http://purl.obolibrary.org/obo/NCI#_C12792 1 CLASS_NOCHANGE DETAILS:  Modified Added
